comment,date
山鸡变不成凤凰垃圾药业内部股权斗争厉害祸及无辜股民,2022/6/22
红日药业SZ300026就知道你这怂涨不起来,2022/6/22
红日药业SZ300026明天,2022/6/22
红日药业SZ300026没有药劲了,2022/6/22
又该一堆托儿骂街了,2022/6/22
红日药业SZ300026红日啊你去看看大理药业的董事长是中专毕业,2022/6/22
猴逗进入亚洲了,2022/6/22
红日药业SZ300026不要骂人等涨停板了再骂,2022/6/22
红日药业SZ300026中药板块飞了你跟上撒磨磨唧唧的,2022/6/22
孙子了解你上午诱多出货下午回落,2022/6/22
今天收盘肯定绿的,2022/6/22
坚决清仓了开始走弱,2022/6/22
装吧收盘必绿,2022/6/22
收盘能站到76以上吗,2022/6/22
快跑啊套套来了,2022/6/22
红日药业SZ300026上升趋势没有改变,2022/6/22
还是我大理牛批涨停了,2022/6/22
今天中药真牛,2022/6/22
感觉不对静啊,2022/6/22
红日药业SZ300026一点半起飞,2022/6/22
红日药业SZ300026真是服了,2022/6/22
红日药业SZ300026北上资金流出,2022/6/22
红日药业SZ300026就现在卖减持股最好争着追着买,2022/6/22
红日药业SZ300026今天没有戏了,2022/6/22
拖单这分分钟给你砸没,2022/6/22
这周如不能吃掉上阴线基本可以散了,2022/6/22
红日药业SZ300026早上没有卖后悔,2022/6/22
这种垃圾主力每天就早上诱一下多就出货一天真不是个玩意一点格局都没有,2022/6/22
红日药业SZ300026主力无非劝退前面捡了十几个点还不够落袋为安,2022/6/22
红日药业SZ300026板块都飞起来了啊板块带你飞啊,2022/6/22
红日药业SZ300026拉高出货走势回避吧,2022/6/22
马上绿了快跑啊,2022/6/22
啥时候666啊,2022/6/22
大家别买了托单必砸,2022/6/22
板块起飞了你还在这降落伞呢,2022/6/22
红日药业SZ300026这样走好像又正常了,2022/6/22
红日药业SZ300026基本毙了外盘小于内盘了下跌开始了,2022/6/22
怪不得北向资金减达1干7百多万,2022/6/22
自由落体,2022/6/22
红日药业SZ300026收盘价平盘左右,2022/6/22
红日药业SZ300026流出1237万,2022/6/22
中午有没有突发消息没有下午走了,2022/6/22
早盘跑的都是聪明人,2022/6/22
红日药业SZ300026都涨你不涨死股,2022/6/22
危险了回调的趋势,2022/6/22
难得这两天姚掌柜在减持中竞价,2022/6/22
三针见顶基本确认主力拉高出货北向连续三天出货红日很良心今天给了结机会早,2022/6/22
红日药业SZ300026今天洗一天明天直接上冲涨停,2022/6/22
忍不住了不等补缺口了,2022/6/22
红日药业SZ300026做了两天龙头又熄火了,2022/6/22
红日药业SZ300026属的头顶过绿帽子才会飞等股价绿一下,2022/6/22
红日药业SZ300026中药配方颗粒红日没发展到浙江吗,2022/6/22
套好了七块二毛,2022/6/22
红日药业SZ300026危险,2022/6/22
中药股又高飞了,2022/6/22
快跑吧明天肯定大跌,2022/6/22
红日药业SZ300026希望能跌破6元回到58,2022/6/22
红日药业SZ300026感觉明天63见了,2022/6/22
我9元多到现在都没有卖呢你们怕啥,2022/6/22
红日药业SZ300026又绿江南岸,2022/6/22
红日药业SZ300026脸都不要了,2022/6/22
红日药业SZ300026今天下跌没量洗盘而已,2022/6/22
红日药业SZ300026真不要脸亏对股市,2022/6/22
红日药业SZ300026好吧诱多成功恭喜主力,2022/6/22
做T的太多nnd,2022/6/22
红日药业SZ300026是唯一获得澳洲认证的中药配方颗粒海外销售肯定会,2022/6/22
红日药业SZ300026洗秃噜皮了,2022/6/22
下午肯定绿,2022/6/22
67收盘吧,2022/6/22
他m的一卖就涨,2022/6/22
红日药业快的卖主力出货了,2022/6/22
红日药业SZ300026知足吧两个月清仓了祝留下的兄弟姐妹发财,2022/6/22
我接了谁的货哭哭哭哭,2022/6/22
718满仓追进来了完蛋,2022/6/22
赶紧跑要回调了,2022/6/22
红日药业SZ300026下午可能开始转跌6元左右应该可以,2022/6/22
今天肯定绿色2个点,2022/6/22
明显要跌的啊咋还有人进,2022/6/22
今天肯定会绿的,2022/6/22
高开骗炮被深股通砸了吧,2022/6/22
红日药业SZ300026垃圾庄吧你,2022/6/22
红日药业SZ300026两天涨到头了重新回6元或5元时代,2022/6/22
红日药业SZ300026都懂的公告减持进度是股价大涨起航的号角,2022/6/22
托盘,2022/6/22
好样的又被骗一次高位,2022/6/22
今天又追高了套套套套,2022/6/22
红日药业SZ300026继续看涨目前来看主力没有走的意愿,2022/6/22
任它折腾,2022/6/22
不出大问题收盘715我猜的,2022/6/22
这一手高开诱多玩的漂亮,2022/6/22
红日药业SZ300026摇狗,2022/6/22
红日药业SZ300026死股,2022/6/22
回到5元左右是必然的事,2022/6/22
红日药业SZ300026散户不清不走主力不敢拉涨停了,2022/6/22
不用看了这个已经下坡路了中药热度马上过了,2022/6/22
红日药业SZ300026此股必12块以上反倍,2022/6/22
今天此股能涨十个点以上吗请高手指点,2022/6/22
是小青在砸盘呢还是深股通在减仓,2022/6/22
红日药业SZ300026华润三九你大哥涨停你还在干嘛,2022/6/22
今天减持完成,2022/6/22
大盘开始下行中药调理到位开始反弹红日龙头必定放量大涨今天高开高走,2022/6/22
跌破开盘价马上砸给你,2022/6/22
红日药业SZ300026你小弟中国医药也大涨,2022/6/22
红日药业SZ300026大家怎么操作呢能涨起来吗还是T呀,2022/6/22
又减持了难道刚才,2022/6/22
你是真的垃圾,2022/6/22
掉到666再买你,2022/6/22
小红红大理要去摸涨停了你不表示一下,2022/6/22
红日药业SZ300026跌停槽,2022/6/22
红日药业SZ300026上涨无力估计回到6元了,2022/6/22
红日药业SZ300026继续加仓机构有意打压,2022/6/22
红日药业SZ300026买个毛线又要杀下去了,2022/6/22
大量资金流出,2022/6/22
收盘站稳七元就是胜利,2022/6/22
扶不起的阿抖,2022/6/22
还得是大理今天4进去已经11个点了大笑,2022/6/22
红日药业SZ300026中药股最有价值华润三九红日中国药业,2022/6/22
老姚真TM坑,2022/6/22
红日药业SZ300026追高进来的吃面还是吃肉呢吃瓜吃瓜,2022/6/22
赶紧涨吧不然我会哭的卖了一货来买你结果那货涨停了哭哭哭哭,2022/6/22
红日药业6月22日盘中涨幅达5,2022/6/22
长期当小弟的佐力药业都成你大哥了红日要努力啊,2022/6/22
红日药业6月22日快速上涨,2022/6/22
今天必破7拭目以待,2022/6/22
还没拉就减持格局,2022/6/22
红日药业SZ300026希望周5收盘能上8元,2022/6/22
我不知道该多少价格附近进仓有人给我提提意见不呲牙,2022/6/22
已减持,2022/6/22
力气出尽就这样了,2022/6/22
红日药业SZ300026带领中药板块驰骋疆场看看在入手,2022/6/22
红日药业SZ300026希望今天涨停板,2022/6/22
今天低开是肯定的主力拉不拉升咋就不知道,2022/6/22
红日药业SZ300026重仓杀入,2022/6/22
低开低走新华大理必调整影响红日,2022/6/22
红日药业SZ300026这几天涨幅大的是什么大家都明白了吧中药涨中,2022/6/22
红日药业SZ300026轻轻松松轻装上阵连续涨停上涨上涨,2022/6/22
55下车了草,2022/6/22
底部骗筹码超越人性散户,2022/6/22
配方减持,2022/6/22
红日药业融资净偿还300804万元融资余额827亿元0621,2022/6/22
竞价10000000股就没了减持算个什么,2022/6/22
红日药业SZ300026最近流感多起来了看好你,2022/6/22
红日药业SZ300026超越人性,2022/6/22
红日药业06月21日被深股通减持25732万股,2022/6/22
红日药业SZ300026小朋友还在吗割肉割早了吧,2022/6/22
没有公告又是路过票,2022/6/22
红日药业SZ300026这股的尿性今天必定调整不会上7元跌破65,2022/6/22
红日药业SZ300026人家药股让多少人赚他们让多少人巨亏,2022/6/22
今天不出公告涨的不明不白啊,2022/6/22
红日药业SZ300026红日药业今天主力资金流入425亿主力资金流,2022/6/22
红日药业SZ300026查看了一番剩下的减持总量也只相当于现在一天的交,2022/6/22
股性偏弱真正的好股是一路长红,2022/6/22
集采红日药业收益,2022/6/22
红日药业SZ300026南方多地流感能带动中药大涨吗,2022/6/22
77追的还有希望吗,2022/6/22
富通信息有望开启主升浪堆金民丰的春野樱 富通股份入选中国电信A级产品供应,2022/6/22
红日药业SZ300026今日资金流出4662万,2022/6/22
红日药业SZ300026明日重点关注正虹科技合金投资银河电子,2022/6/21
富瑞特装PVDF,2022/6/21
红日药业SZ300026明天继续高举红旗奏乐,2022/6/21
命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味,2022/6/21
红日药业SZ300026减持股2022年6月6日起至2022年12月6日,2022/6/21
好久没得瑟了我就喜欢晒怎么啦来打我呀,2022/6/21
涨上资金才有跟跌下来大家散了让大股东们自己玩,2022/6/21
能量提示需要急充电,2022/6/21
上次小青青精准在高位减持减持过后股价跌成这次又玩同样的套路,2022/6/21
红日药业SZ300026老姚每次减持后都大涨减持就是骗筹码老姚自己手,2022/6/21
红日药业SZ300026高管都T马的不看好公司了,2022/6/21
估计明天大跌,2022/6/21
不是说的已经减持完了吗的,2022/6/21
红日药业SZ300026近几年高管一直再减持到底是为了什么有点担心暴,2022/6/21
不站稳8块5什么都是空谈想买的朋友悠着点不要相信别人涨了跌了钱是自己活别,2022/6/21
红日药业SZ300026各位主力资金按照本兵圣的预想在行动首先给各位点,2022/6/21
明天可以大涨了,2022/6/21
希望红日带动中药板块,2022/6/21
红日药业SZ300026减持完毕让机构继续接力这个波上20了机构筹,2022/6/21
我想找下那个天天刷减持唱空的傻儿子,2022/6/21
红日药业SZ300026熬出头了,2022/6/21
我的第一幻想678已实现正向第二幻想789挺进,2022/6/21
大盘全天震荡调整三大指数均小幅下跌盘面上智能制造相关板块走强机器人概念股,2022/6/21
血必净注射液 将股价推到天上 2828,2022/6/21
缩量,2022/6/21
红日药业SZ300026必上73,2022/6/21
红日药业SZ300026跟你们说了大盘往上涨点就是卖的机会在买就套里,2022/6/21
红日药业SZ300026明天肯定会跌的今天只是延续了昨天上涨的劲而已,2022/6/21
果然今天市场走出了震荡走势指数盘中下探尾盘有所回升北向资金净卖出10亿元,2022/6/21
红日药业SZ30002620号止减持过半均价595今天高出一块钱左,2022/6/21
红日药业SZ300026垃圾垃圾垃圾,2022/6/21
红日药业SZ300026这孙子还没减持完啊,2022/6/21
只要你能等到一千不是没可能只要你敢买到一块不是不可以你们说昵,2022/6/21
下午肯定大跌快跑吧,2022/6/21
红日药业SZ300026不会跌国改必成下半年主角持股待涨中药股囯家肯定会,2022/6/21
红日126看准不微笑,2022/6/21
怎么样狐狸尾巴藏不住的拉升最后还是为了减持为了减持在所不惜此股必然有巨,2022/6/21
红日药业SZ300026每次涨两天立马发减持公告打压股价,2022/6/21
看不懂了一天到晚减持还涨,2022/6/21
红日合理价位应该在20以上,2022/6/21
消息呢还没有利好消息出来,2022/6/21
难道真有涨十个点追高挨套的韭菜,2022/6/21
红日药业SZ300026到瓶颈了大牛股又飙车谁在爆炒中,2022/6/21
七元进来的又是一顿狠狠地按在地板上摩擦,2022/6/21
红日药业SZ300026如果明天收盘站不上7元的话就得逢高减仓做T,2022/6/21
短期头部开始震荡,2022/6/21
今天没有过昨天的最高点板块也是回调想独立板块走出来是不大可能了不知道二季度利润怎,2022/6/21
哈哈看看吧是不是涨了出来都喊涨跌了又都喊出货都不知道这种思维炒股,2022/6/21
短线变盘希望判断正确,2022/6/21
红日药业SZ300026主力在出货散户在做发财梦一个劲的买那不套你还能套,2022/6/21
红日药业SZ300026明天跌停,2022/6/21
拿了好几个月前天彻底失望卖了卖了就开始涨太心塞了,2022/6/21
马上绿盘明天闷杀,2022/6/21
看吧我就说高点69嘿嘿,2022/6/21
两点半占不上七元就撤了明天危险,2022/6/21
红日药业SZ300026快跑啦,2022/6/21
什么垃圾jp,2022/6/21
以二十年前买房的心态中长线看远点,2022/6/21
红日药业SZ300026反弹了快跟上,2022/6/21
红日药业SZ300026午休起床了上班了,2022/6/21
红日药业SZ300026主力走光了我也走了再不走又得被套,2022/6/21
红日药业SZ300026大盘烂掉了不知道小红撑得住不,2022/6/21
红日药业SZ300026牛的狠劲儿,2022/6/21
涨停涨停涨停涨停涨停,2022/6/21
红日药业SZ300026洗盘洗的真彻底又把我这种散户洗走了,2022/6/21
一路向下不好意思,2022/6/21
不怕死的就进去,2022/6/21
红日药业SZ300026红日药业走出独立上涨行情上涨上涨上涨,2022/6/21
这个点位该出货了,2022/6/21
红日药业SZ300026睡觉了老子不看了,2022/6/21
冲冲冲套套套套,2022/6/21
主力一贯作风没球的戏,2022/6/21
大胆加仓,2022/6/21
红日药业SZ300026这次基本机构吸筹因为有地方国资改革概念我昨天就告,2022/6/21
红日药业SZ300026南方多省高发H3N2亚型流感病毒来袭如何应对,2022/6/21
红日药业SZ300026大盘调整变现守住利润等下次机会,2022/6/21
725是压力位吗,2022/6/21
一直出货什么主力这什怂大家散了转进绿电了,2022/6/21
红日药业SZ300026今天收盘不上7的话明天开始下跌,2022/6/21
红日药业SZ300026此股不涨不跌必大涨赞赞赞赞赞赞赞赞赞赞赞赞赞赞,2022/6/21
红日药业SZ300026大家猜猜今天的收盘价多少我猜69上下至多7,2022/6/21
红日药业SZ300026上涨趋势没有确定弄不好明天开始跌,2022/6/21
拉一波减一波,2022/6/21
红日药业SZ300026大盘往上涨点就是卖的机会不然跟着买就套里,2022/6/21
减持减持,2022/6/21
靠67把买单撤了真晕啊哭哭哭,2022/6/21
红日药业SZ300026板块下午翻红才能吃掉7,2022/6/21
红日药业SZ300026红日的老友们我成本575左右爆仓这三天墨迹,2022/6/21
红日药业SZ300026怎么那么多散单挂着,2022/6/21
红日药业SZ300026杂我隐隐觉得下午要涨,2022/6/21
红日药业SZ300026嘀嗒嗒嘀嘀,2022/6/21
红日药业SZ300026也该涨停了吧,2022/6/21
红日药业SZ300026红日升在东方其大道闪金光,2022/6/21
红日药业SZ300026管它风起云涌耐心等待不到89块钱不卖,2022/6/21
红日药业SZ300026来不及解释了快上车,2022/6/21
机构出货了快跑,2022/6/21
红日药业SZ300026红日照遍了东方红红火火,2022/6/21
这两天是为啥涨呢没有消息出来啊怒,2022/6/21
红日药业SZ300026卖了7层仓了剩3层随你涨跌了,2022/6/21
684,2022/6/21
主力正能量加油涨上空方掉进女厕坑中亡,2022/6/21
希望下午有快速回调才有希望,2022/6/21
冲不过71就是骗炮,2022/6/21
又TMD接个套,2022/6/21
红日药业SZ300026怎么还没发公告,2022/6/21
狗主力还在压盘,2022/6/21
红日药业SZ300026今天能破709么,2022/6/21
疫情淡化之时,2022/6/21
红日药业SZ300026今天涨19就成了千万别涨停板遭人嫉妒恨,2022/6/21
红日药业SZ300026过八块完美,2022/6/21
这货过7块都难,2022/6/21
哈哈还要跌还以为被洗了呢,2022/6/21
红日药业SZ300026中午出公告下午拉板,2022/6/21
下来吧别装了,2022/6/21
你们每个人都该给我红包,2022/6/21
红日药业SZ30002675会很轻松过,2022/6/21
出货正能量的大家跟上,2022/6/21
日红药业,2022/6/21
留下的有什么想法说一说分享一下,2022/6/21
红日药业SZ300026今天不破昨天的709还安全吗,2022/6/21
红日药业SZ300026的67刚卖完的恶庄就拉升,2022/6/21
红日药业SZ300026该股已经突破了5日均线且60分钟KDJ出现底背,2022/6/21
红日药业SZ300026已全仓杀入,2022/6/21
庄家格局小了,2022/6/21
红日药业SZ300026突破75再说,2022/6/21
红日药业SZ300026稍安勿躁耐心等待这波行情走完,2022/6/21
5块还能买的到么,2022/6/21
红日药业SZ300026全仓杀入,2022/6/21
红日药业SZ300026主力出货散户在买钱迷,2022/6/21
红日药业SZ300026买在最高点但凡有花生米都不至于醉成这样,2022/6/21
今天可以了继续积累力量,2022/6/21
卖套套了,2022/6/21
垃圾股就是垃圾股怎么涨都还是垃圾股,2022/6/21
红日药业SZ300026这个成交量后面就有涨停的节奏,2022/6/21
我去被洗了,2022/6/21
红日药业SZ300026手法遭人恨呀涨停板趋势,2022/6/21
红日大哥带兄弟们再冲一次把,2022/6/21
红日药业SZ300026必成妖王国改概念,2022/6/21
又要做网红了,2022/6/21
红日药业SZ300026涨停了,2022/6/21
红日药业SZ300026相信钟南山院士相信红日,2022/6/21
红日药业SZ300026M的差点洗出去了,2022/6/21
估计待会就要形成踩踏效应了,2022/6/21
红日药业SZ300026去它公太母买这个从来没赚过钱的,2022/6/21
上升趋势,2022/6/21
红日药业SZ300026一天太阳晒百日泥下午轻松涨停板,2022/6/21
今天的崩溃已经不可避免了滴汗超级后悔今天买它呀,2022/6/21
赶紧卖出此姚小青减持的股票马上买进数码视讯才是硬道理,2022/6/21
大家快加仓不然姚该死的怎么减持,2022/6/21
真一日游啊,2022/6/21
红日药业SZ300026大家加仓此股国改概念肯定会飞,2022/6/21
这样大家才会往里跳,2022/6/21
应该是拉高发套套,2022/6/21
下面没擦戏了见好就收吧,2022/6/21
红日药业SZ300026不吃药就打针,2022/6/21
红日药业SZ300026有赚就好哪怕下午回去也好祝留下的涨停,2022/6/21
红日药业SZ300026应该是快速通道有消息了,2022/6/21
今天做十字星然后开始震荡下跌,2022/6/21
红日药业SZ300026吓死宝宝逃命要紧,2022/6/21
此股开启套韭菜模式不套死韭菜对不起上天,2022/6/21
红日药业SZ300026别被骗了绝对的拉高出货,2022/6/21
站稳65元看高85元,2022/6/21
套套套逃逃逃讨讨讨涛涛涛,2022/6/21
明天突破昨天高度就是套套,2022/6/21
散户们注意了本人已经跑了20000万手请注意减持,2022/6/21
被套套了,2022/6/21
红日药业SZ300026昨天唱多的出来走两步,2022/6/21
红日药业SZ300026大跌散户扎堆进大涨看庄家赚钱大笑,2022/6/21
快跑下午肯定绿茶,2022/6/21
我说过马上绿了哈还不快跑,2022/6/21
开始翻绿坑韭菜 呵呵,2022/6/21
新华制药又要封板了,2022/6/21
注意本人开始减持30万手了,2022/6/21
红日药业SZ300026就问你能不能跌五个点,2022/6/21
红日药业SZ300026新华制药都涨停了你还不涨停,2022/6/21
这个价位震荡出货了,2022/6/21
快跑吧一会儿就变绿了,2022/6/21
红日药业SZ300026走势就是这个走势你们看得懂的走势,2022/6/21
拉高出货的快跑,2022/6/21
红日药业SZ300026一轮红日高高挂割肉趁早做丅最好,2022/6/21
完蛋了明天更死翘翘哭哭,2022/6/21
红日药业SZ300026704接手又被坑了,2022/6/21
74接手你就下来太坑了,2022/6/21
主力牛跟上主力弱散了,2022/6/21
红日药业SZ300026NBNB跌下来再踢又搞了三个点了,2022/6/21
昨天买今天出小赚17个点赶紧跑,2022/6/21
红日药业SZ300026今天所有的医药板块都在涨,2022/6/21
红日药业SZ300026今天收盘不在71的话后市堪忧,2022/6/21
一日游的行程收盘绿油油一片,2022/6/21
红日药业SZ300026今天不收绿就不错了,2022/6/21
今天来个涨停,2022/6/21
冲动了冲动了,2022/6/21
走了看样子今天不行了,2022/6/21
红日药业SZ300026现在是考验人性的时刻我真心看好红日的未来不会,2022/6/21
红日药业SZ300026是火箭发射还是拉高出货,2022/6/21
红日药业SZ300026今天能涨停吗,2022/6/21
下午见奇迹,2022/6/21
红日药业6月21日快速回调,2022/6/21
明天谁敢全仓接手,2022/6/21
中药股狂欢你还在干嘛,2022/6/21
昨天有没有龙虎榜,2022/6/21
昨天300026有没有龙虎榜,2022/6/21
红日药业SZ300026马上看不到你了什么情况主力加油啊,2022/6/21
红日药业SZ300026不会又是今天涨连续又要跌好几天吧,2022/6/21
红日药业6月21日快速反弹,2022/6/21
红日药业SZ300026又给机会逃跑了大笑,2022/6/21
红日药业SZ300026远上寒山石径斜白云生处有人家停车坐爱枫林晚,2022/6/21
红日药业SZ300026为什么不能象九安呢,2022/6/21
买入昇辉科技300423涨停百分之20,2022/6/21
红日药业SZ300026为什么只要是一涨就有人会唱多你们真的知道要确定,2022/6/21
昨天被洗飞了唉,2022/6/21
跑啊亲,2022/6/21
红日药业6月21日快速上涨,2022/6/21
开始发套套了,2022/6/21
红日药业SZ300026今天肯定绿,2022/6/21
小红能不能站稳七元,2022/6/21
红日药业SZ300026估计要买就套了,2022/6/21
红日药业SZ300026没用的家伙就差几分钱就是不摸一下板板我涨停板,2022/6/21
红日药业SZ300026今天继续高歌猛进来个20厘米大长腿,2022/6/21
有人说克冠一号出来了我就默默笑了一下,2022/6/21
妖,2022/6/21
红日药业SZ30002692的成本何时才能解套,2022/6/21
加油升,2022/6/21
介入介入再介入,2022/6/21
难道是申请那个什么成功了国际什么证来着,2022/6/21
红日药业SZ300026药业板块今日非常强势拿好坐稳,2022/6/21
红日药业SZ300026抢抢抢手慢无,2022/6/21
低开或平开高走,2022/6/21
680近的又要被埋了哭哭哭哭哭,2022/6/21
红日药业SZ300026红日今天会怎么走,2022/6/21
红日药业SZ300026差一分不要呀,2022/6/21
北向就是一帮垃圾特别是摩根士丹刮,2022/6/21
中药股异动,2022/6/21
好帖子转发,2022/6/21
我猜今天高开或者平开然后下挫到64接着开始拉一举冲破7块,2022/6/21
今天肯定又跌回去这股就这尿性,2022/6/21
红日药业SZ300026红日高照中签中签中签,2022/6/21
美国疫情再起更高死亡率和传播率细思极恐,2022/6/21
没利好,2022/6/21
红日药业SZ300026可以买买买,2022/6/21
今天解套还赚了8个点,2022/6/20
红日药业SZ300026向上概率75,2022/6/20
3天不见了500万,2022/6/20
红日药业SZ300026等减持完今天再拉看看明天能不能一字板微笑,2022/6/20
这股跌可能为了大股东减持但也跌得太狠了今涨也是莫名其妙算超跌反弹吧明天大,2022/6/20
不用瞎猜这货的风向标是大理药业,2022/6/20
今天终于领涨中药第一名少见啊,2022/6/20
还赔20,2022/6/20
在这憋了三个多月今天终于舒展了一口气,2022/6/20
红日药业SZ300026感谢主力万手哥7块全部出了赚了15个点,2022/6/20
红日药业未来半个月猜想这周摸高8元之后回踩63元在这区间盘整然后找方向,2022/6/20
明天高开五个点,2022/6/20
300026 红日药业 322下跌以来走得最有气势的一天,2022/6/20
用力过猛调三天吗,2022/6/20
700全部止赢了谢谢主力们,2022/6/20
今天不涨停明天开始又要跌了,2022/6/20
红日药业SZ300026上午595卖的你煤的,2022/6/20
明天不出意外主力不玩阴的能站上74附近,2022/6/20
明天高开出仓赚了转进买些猪肉了,2022/6/20
红日药业SZ300026NONEWSISGOODNEWS微笑,2022/6/20
怎么还没有公告,2022/6/20
垃圾股害人,2022/6/20
这个是冲击线后续能赚钱,2022/6/20
红日药业SZ300026最近流感很厉害,2022/6/20
我们可以走出自己的路了中国牛批,2022/6/20
红日药业SZ300026ST巴士002188明晚回复了马上停牌摘帽盘,2022/6/20
挂了涨停板卖出去差五分钱没有成交了,2022/6/20
红日药业SZ300026这三合一还要拖多久已经4个月了,2022/6/20
这垃圾票又冒起来了,2022/6/20
红日药业SZ300026明日必须高开至709以上看筹码分布最近洗得,2022/6/20
亏了30万,2022/6/20
今天没有虎头榜吗,2022/6/20
封住吧小日,2022/6/20
红日药业SZ300026回看了一下去年1218日轮候冻结公告后紧接着,2022/6/20
红日药业SZ300026主力朋友们大家都在喊12你就直接来三板呗,2022/6/20
涨到十元不是梦拿好手里的股票,2022/6/20
红日药业SZ300026算了我当没看到笑哭来说明天是低开高走,2022/6/20
红日药业SZ300026马上要上八元以上了,2022/6/20
红日药业SZ300026红日药业现在底部长期超跌盘整终于迎来补涨后期看好,2022/6/20
所以中药都拉了一次就红日没有动静长线必定好股,2022/6/20
感觉明天不应该回调但是没忍住4个点就走了晕,2022/6/20
啥消息都没有瞎涨什么呀估计就是明天焖杀,2022/6/20
红日药业SZ300026韭菜来了明天就看韭菜进来多少吧,2022/6/20
红日药业SZ300026姚怎么今天没有减持这样的机会不减什么意思,2022/6/20
红日药业SZ300026今天止盈后天接回下一波8元,2022/6/20
红日药业SZ300026三步起跳上篮888,2022/6/20
各方资金开始进场了吗,2022/6/20
每次冻结就上涨就是这么准啊,2022/6/20
红日药业SZ300026后面就是高开再大幅下杀然后快速拉升再洗掉一批,2022/6/20
近日红日药业可能回抽现在做T有机可乘,2022/6/20
我估计今天不出资讯明天中午出,2022/6/20
保持初心不忘始终追求一个女孩子尚且需要看电影吃饭逛街散步等反复来回试探,2022/6/20
你们啊闷声发大财不好吗涨一点都跑出来得瑟我都拿了两年了每次看群里涨一点就,2022/6/20
今天的成交量很大吗看看今天和以前的一比较不用很慌吧,2022/6/20
人气25了随便来个新闻就前十了不出资讯和公告的呢肯定有事发生,2022/6/20
红日药业SZ300026追进来对了吗,2022/6/20
红日药业SZ300026这个走不走啊还会拉吗,2022/6/20
红日药业SZ300026636全卖了697又买套回来了,2022/6/20
也想跟豆神走吧都673这主力可能是双胞胎,2022/6/20
白酒十年之内别买了,2022/6/20
红日药业SZ300026今天仅仅是红日初升大行情还在后头呢是踏踏实实,2022/6/20
本想做个T大哭伤心啊,2022/6/20
量价齐升搞不懂啦想等到5元以下结果等了个寂寞捂脸,2022/6/20
红日药业SZ300026明天低开得一段时间在涨,2022/6/20
红日药业SZ30002685的本还有一个半涨停板回本,2022/6/20
红日药业SZ300026就知道你调整差不多了,2022/6/20
红日药业SZ300026终于涨了哭哭哭,2022/6/20
没蛇猫榜,2022/6/20
涨一点人气很快就上来了,2022/6/20
红日药业SZ300026但凡姚董减持后面必涨吸筹拉涨不,2022/6/20
红日药业SZ300026今日走势参照新华制药20220425日走势,2022/6/20
红日药业SZ300026与此股无缘一加仓就跌清仓就涨罢了罢了,2022/6/20
请证监会也把姚小青郑丹股权冻结他们合伙干的吃相难看天理难容,2022/6/20
终于等到你发力了希望你百尺竿头更进一步印证了那句话大盘调整之时就是医药白,2022/6/20
红日药业SZ300026难道PTS获批大长腿比预料的来得早些,2022/6/20
红日药业SZ300026最好别出公告出公告必跌,2022/6/20
人气还在膨胀估计今晚有消息出来了,2022/6/20
红日药业SZ300026还寻思大长腿呢大笑,2022/6/20
红日药业SZ300026割肉在地板净损失55万价差可怜,2022/6/20
红日药业SZ300026坚持坚持就有收益了,2022/6/20
红日药业SZ300026谁买谁倒霉,2022/6/20
红日药业SZ300026得意时淡然失意时泰然中通客车涨停21个交易日,2022/6/20
这次应该上去了吧套了我半年,2022/6/20
红日药业SZ300026红日药业二股东老赖天津大通还我血汗钱追涨不怕吗,2022/6/20
今天收658,2022/6/20
红日药业SZ300026请专业人士分析一下今天冲击涨停未果快速回落是,2022/6/20
红日药业SZ300026惨节奏又错,2022/6/20
是不是有什么事情发生一下上去了,2022/6/20
红日药业SZ300026明天能不能给个高开今天在这赚的补了我在常铝亏的,2022/6/20
红日药业SZ300026明天上8元,2022/6/20
三大指数全天走势分化上证指数围绕平盘附近震荡创业板指高开后震荡走高盘面上,2022/6/20
背定是有大利好消息向12元大关进发,2022/6/20
红日药业SZ300026感谢主力我期待你更高等了两个月了,2022/6/20
红日药业SZ300026无语,2022/6/20
今天又套一批明天关灯吃面,2022/6/20
赞赞赞,2022/6/20
有资金进场埋伏了,2022/6/20
红日药业SZ300026真废还差几毛钱涨停你踏马回来了,2022/6/20
振东制药SZ300158红日药业都12了你还不上去吗红日药业SZ,2022/6/20
红日药业SZ300026一直不涨是我的错上周五一卖今天就涨,2022/6/20
红日药业SZ300026仙人指路,2022/6/20
红日药业SZ300026终于等到你,2022/6/20
红日药业SZ300026来3个涨停吧最近运气不好买啥啥暴跌你能让我回,2022/6/20
今晚有利好,2022/6/20
下午开盘追的明天能活着出来吗,2022/6/20
啦啦啦摊手啦啦啦我是卖报小行家坏笑风里来雨里去口号1234,2022/6/20
终于解套走了,2022/6/20
红日药业SZ300026今天为啥涨有啥利好要公布了,2022/6/20
红日药业SZ300026本来还没解套真是手痒697又追套进来了明天,2022/6/20
红日药业SZ300026和000565渝三峡那个更有投资价值,2022/6/20
红日药业SZ300026收盘如果在7元以上后面几天有戏否则大家都懂,2022/6/20
红日药业SZ300026葛日地今天吃枪药了搞得涨五个点就跑了,2022/6/20
红日药业SZ30002619出了下来了又进了一半,2022/6/20
红日药业SZ300026明天就算低开也会有波冲高冲高跑就行根本就不用,2022/6/20
713都不让跑 过分 明天又是埋韭菜  呵呵,2022/6/20
红日药业SZ300026终于解套了,2022/6/20
